date,country,state_province,distributor_id,channel,retailer_id,sku,product_name,bottle_size_ml,units,unit_price,currency,discount_applied,promo_id,order_id,invoice_id
09/16/2023,Canada,AB,D001,On-Trade,R0010,CH-07-375,MAISON ÉTOILE extra brut 375ml,375,5,45.53,CAD,0,,O500798,INV500840
2025-05-27,USA,VA,D002,Off-Trade,R0018,CH-03-1500,Maison Étoile - Blanc de Blancs 1500ml,1500,1,118.55,USD,0,,O500799,INV500803
2024-04-27,USA,VA,D004,Off-Trade,R0002,CH-03-750,Maison Étoile Blanc de Blancs 750 mL,750,5,71.49,USD,0,,O500800,INV500848
04-04-2025,USA,OH,D004,Off-Trade,R0006,CH-07-1500,MAISON ÉTOILE extra brut 1500ml,1500,1,127.32,USD,0,,O500801,INV500833
2024-09-30,Canada,AB,D003,On-Trade,R0009,CH-06-750,Maison Étoile - Demi-sec 750ml,750,6,85.68,CAD,0,,O500802,INV500810
02/16/2025,Canada,ON,D002,Off-Trade,R0009,CH-03-375,Maison Etoile Blanc de Blancs 375ml,375,4,40.76,CAD,0,,O500803,INV500824
2025-01-12,Canada,PE,D004,On-Trade,R0015,CH-06-750,MAISON ÉTOILE demi-sec 750ml,750,3,77.3,CAD,0,,O500804,INV500815
02/14/2023,Canada,BC,D001,On-Trade,R0015,CH-02-375,Maison Etoile Brut Rosé 375ml,375,7,47.35,CAD,0,,O500805,INV500841
12/27/2024,USA,CA,D002,On-Trade,R0002,CH-02-375,Maison Étoile Brut Rosé 375 mL,375,4,36.18,USD,0,P1031,O500806,INV500830
12/21/2023,Canada,ON,D002,Off-Trade,R0012,CH-04-375,Maison Étoile Vintage 2014 375 mL,375,6,45.69,CAD,0,,O500807,INV500809
08/03/2024,USA,CT,D003,E-Commerce,R0004,CH-06-1500,MAISON ÉTOILE demi-sec 1500ml,1500,2,137.78,USD,0,P1025,O500808,INV500839
2023-07-05,USA,PA,D003,E-Commerce,R0017,CH-07-750,MAISON ÉTOILE extra brut 750ml,750,1,59.45,USD,0,P1014,O500809,INV500815
05-02-2023,Canada,SK,D002,On-Trade,R0008,CH-06-750,Maison Étoile - Demi-sec 750ml,750,3,84.39,CAD,0,P1052,O500810,INV500856
11/24/2024,USA,OR,D002,Off-Trade,R0002,CH-05-750,Maison Étoile - Vintage 2016 750ml,750,4,60.81,USD,0,,O500811,INV500815
01/04/2025,USA,OH,D004,Off-Trade,R0003,CH-03-375,Maison Étoile - Blanc de Blancs 375ml,375,3,26.52,USD,1,,O500812,INV500820
05/12/2025,USA,CT,D001,Off-Trade,R0017,CH-04-750,Maison Etoile Vintage 2014 750ml,750,1,64.72,USD,0,,O500813,INV500852
09/20/2023,USA,MA,D002,On-Trade,R0003,CH-03-750,Maison Étoile Blanc de Blancs 750 mL,750,5,53.67,USD,0,,O500814,INV500825
2024-05-07,USA,VA,D004,Off-Trade,R0014,CH-06-750,Maison Étoile Demi-sec 750 mL,750,3,59.66,USD,0,P1016,O500815,INV500853
10/14/2024,Canada,NS,D004,On-Trade,R0015,CH-02-375,Maison Étoile - Brut Rosé 375ml,375,6,45.07,CAD,1,,O500816,INV500831
01/24/2023,USA,VA,D002,Off-Trade,R0007,CH-01-1500,Maison Étoile - Brut Tradition 1500ml,1500,1,125.17,USD,0,P1031,O500817,INV500845
2024-10-03,USA,NC,D002,On-Trade,R0016,CH-03-750,Maison Étoile Blanc de Blancs 750 mL,750,1,64.05,USD,0,,O500818,INV500860
2025-03-08,USA,MD,D003,E-Commerce,R0002,CH-07-375,Maison Étoile Extra Brut 375 mL,375,7,36.72,USD,0,,O500819,INV500843
2023-09-26,USA,PA,D004,On-Trade,R0014,CH-03-750,MAISON ÉTOILE blanc de blancs 750ml,750,3,62.67,USD,0,,O500820,INV500836
10/09/2024,USA,CA,D003,On-Trade,R0003,CH-06-375,Maison Étoile - Demi-sec 375ml,375,9,35.04,USD,0,,O500821,INV500847
2024-02-04,Canada,MB,D003,E-Commerce,R0012,CH-01-375,Maison Etoile Brut Tradition 375ml,375,3,50.15,CAD,0,,O500822,INV500847
22-03-2023,USA,OH,D003,On-Trade,R0014,CH-02-375,Maison Etoile Brut Rosé 375ml,375,5,27.81,USD,0,,O500823,INV500849
16-01-2023,USA,GA,D002,Off-Trade,R0007,CH-07-750,Maison Étoile - Extra Brut 750ml,750,1,67.86,USD,1,P1050,O500824,INV500846
09/27/2023,USA,TX,D001,Off-Trade,R0004,CH-02-375,MAISON ÉTOILE brut rosé 375ml,375,5,38.06,USD,1,,O500825,INV500861
24-09-2023,USA,FL,D004,On-Trade,R0002,CH-02-375,Maison Étoile Brut Rosé 375 mL,375,9,34.77,USD,0,P1043,O500826,INV500845
21-05-2025,Canada,NS,D003,On-Trade,R0012,CH-05-750,Maison Étoile - Vintage 2016 750ml,750,1,78.99,CAD,0,P1055,O500827,INV500838
2023-07-12,USA,OR,D004,Off-Trade,R0014,CH-01-375,Maison Etoile Brut Tradition 375ml,375,5,42.22,USD,0,,O500828,INV500830
2024-12-20,USA,NC,D001,E-Commerce,R0014,CH-04-375,Maison Etoile Vintage 2014 375ml,375,4,35.23,USD,0,P1059,O500829,INV500846
2024-05-11,Canada,QC,D003,Off-Trade,R0015,CH-02-375,Maison Étoile Brut Rosé 375 mL,375,9,46.59,CAD,0,,O500830,INV500847
24-11-2023,USA,NC,D004,On-Trade,R0006,CH-01-750,Maison Étoile - Brut Tradition 750ml,750,6,56.74,USD,0,P1023,O500831,INV500843
2025-06-14,USA,AZ,D004,On-Trade,R0005,CH-06-375,Maison Étoile Demi-sec 375 mL,375,7,34.89,USD,0,P1021,O500832,INV500837
10/01/2023,USA,MD,D001,E-Commerce,R0017,CH-01-750,Maison Etoile Brut Tradition 750ml,750,1,62.48,USD,0,,O500833,INV500863
2025-05-27,Canada,BC,D004,E-Commerce,R0009,CH-07-375,Maison Etoile Extra Brut 375ml,375,5,46.55,CAD,0,,O500834,INV500883
09/24/2024,USA,PA,D003,On-Trade,R0018,CH-03-375,Maison Étoile - Blanc de Blancs 375ml,375,3,31.51,USD,0,P1027,O500835,INV500871
17-09-2023,Canada,AB,D001,Off-Trade,R0009,CH-02-1500,MAISON ÉTOILE brut rosé 1500ml,1500,1,180.48,CAD,0,,O500836,INV500878
01/14/2024,Canada,QC,D002,On-Trade,R0011,CH-03-750,Maison Etoile Blanc de Blancs 750ml,750,4,70.53,CAD,0,P1031,O500837,INV500844
2024-08-04,Canada,BC,D003,On-Trade,R0010,CH-01-750,Maison Etoile Brut Tradition 750ml,750,1,81.16,CAD,1,,O500838,INV500840
2023-01-17,USA,MA,D001,E-Commerce,R0016,CH-01-375,Maison Étoile Brut Tradition 375 mL,375,5,35.82,USD,0,,O500839,INV500863
11/23/2023,Canada,MB,D002,On-Trade,R0011,CH-06-375,MAISON ÉTOILE demi-sec 375ml,375,7,46.37,CAD,0,P1019,O500840,INV500851
29-07-2024,USA,MN,D002,Off-Trade,R0013,CH-03-1500,MAISON ÉTOILE blanc de blancs 1500ml,1500,2,141.23,USD,0,,O500841,INV500865
22-06-2023,Canada,NS,D003,Off-Trade,R0010,CH-07-750,Maison Etoile Extra Brut 750ml,750,1,97.24,CAD,0,,O500842,INV500886
,USA,MI,D004,Off-Trade,R0004,CH-03-1500,Maison Étoile - Blanc de Blancs 1500ml,1500,0,135.23,USD,0,,O500843,INV500853
2024-09-25,USA,FL,D001,On-Trade,R0007,CH-06-375,Maison Etoile Demi-sec 375ml,375,4,29.21,USD,1,,O500844,INV500889
19-06-2024,USA,CO,D004,On-Trade,R0004,CH-04-1500,Maison Étoile Vintage 2014 1500 mL,1500,0,146.69,USD,0,,O500845,INV500877
07/05/2023,USA,NC,D003,E-Commerce,R0003,CH-04-1500,Maison Étoile - Vintage 2014 1500ml,1500,1,140.54,CAD,0,,O500846,INV500874
2023-04-08,USA,MD,D003,Off-Trade,R0005,CH-07-375,Maison Étoile Extra Brut 375 mL,375,1,37.02,USD,0,,O500847,INV500886
02/19/2023,USA,OR,D004,On-Trade,R0013,CH-02-750,MAISON ÉTOILE brut rosé 750ml,750,5,59.34,USD,0,,O500848,INV500854
22-12-2023,Canada,PE,D001,Off-Trade,R0015,CH-03-750,Maison Étoile Blanc de Blancs 750 mL,750,5,82.85,CAD,1,,O500849,INV500853
12-03-2023,Canada,NB,D004,Off-Trade,R0008,CH-03-375,Maison Etoile Blanc de Blancs 375ml,375,6,36.77,CAD,1,,O500850,INV500857
2024-08-25,USA,CO,D003,On-Trade,R0016,CH-04-750,Maison Étoile - Vintage 2014 750ml,750,1,64.36,USD,0,P1046,O500851,INV500885
03/31/2024,USA,NY,D002,Off-Trade,R0001,CH-02-1500,MAISON ÉTOILE brut rosé 1500ml,1500,1,139.82,USD,1,,O500852,INV500861
11/14/2023,Canada,SK,D004,Off-Trade,R0010,CH-01-750,Maison Étoile Brut Tradition 750 mL,750,6,82.48,CAD,0,P1044,O500853,INV500899
2023-09-26,USA,CO,D002,On-Trade,R0004,CH-06-750,MAISON ÉTOILE demi-sec 750ml,750,5,58.39,USD,0,,O500854,INV500856
01-12-2024,USA,CA,D002,Off-Trade,R0001,CH-02-1500,Maison Etoile Brut Rosé 1500ml,1500,7,122.06,USD,0,,O500855,INV500902
11/18/2024,USA,NC,D003,Off-Trade,R0013,CH-01-1500,Maison Étoile Brut Tradition 1500 mL,1500,2,111.16,USD,0,,O500856,
15-02-2023,USA,FL,D004,On-Trade,R0013,CH-04-375,Maison Étoile - Vintage 2014 375ml,375,6,34.36,USD,0,,O500857,INV500901
12/24/2024,USA,CO,D001,Off-Trade,R0016,CH-07-1500,Maison Étoile Extra Brut 1500 mL,1500,6,136.2,USD,0,,O500858,INV500904
17-11-2023,USA,MN,D003,On-Trade,R0006,CH-03-1500,Maison Étoile Blanc de Blancs 1500 mL,1500,4,144.58,USD,0,,O500859,INV500891
10/14/2023,Canada,BC,D002,On-Trade,R0012,CH-06-750,MAISON ÉTOILE demi-sec 750ml,750,2,80.98,CAD,0,,O500860,INV500895
02/01/2025,USA,IL,D001,On-Trade,R0004,CH-02-1500,MAISON ÉTOILE brut rosé 1500ml,1500,4,126.39,CAD,0,,O500861,INV500866
22-11-2024,Canada,QC,D003,On-Trade,R0010,CH-07-375,Maison Etoile Extra Brut 375ml,375,5,43.04,CAD,1,,O500862,INV500909
15-05-2024,USA,CT,D003,On-Trade,R0014,CH-01-750,Maison Etoile Brut Tradition 750ml,750,6,56.08,USD,0,,O500863,INV500879
2024-02-06,Canada,PE,D004,Off-Trade,R0010,CH-03-750,Maison Étoile Blanc de Blancs 750 mL,750,4,81.33,CAD,0,,O500864,INV500867
2024-05-22,USA,OH,D001,On-Trade,R0004,CH-07-375,Maison Etoile Extra Brut 375ml,375,12,37.88,USD,1,,O500865,INV500879
2025-01-14,Canada,BC,D001,Off-Trade,R0012,CH-01-375,Maison Étoile Brut Tradition 375 mL,375,6,44.17,CAD,0,,O500866,INV500877
11-08-2023,USA,MN,D004,On-Trade,R0002,CH-02-375,Maison Étoile Brut Rosé 375 mL,375,6,35.82,USD,0,,O500867,INV500889
09/18/2023,USA,GA,D002,On-Trade,R0014,CH-04-375,Maison Étoile Vintage 2014 375 mL,375,9,34.57,USD,0,,O500868,INV500868
,USA,VA,D003,On-Trade,R0016,CH-01-375,Maison Étoile - Brut Tradition 375ml,375,4,38.57,USD,0,P1040,O500869,INV500897
29-08-2023,Canada,NS,D002,Off-Trade,R0010,CH-03-750,Maison Étoile Blanc de Blancs 750 mL,750,2,77.93,CAD,0,P1035,O500870,INV500912
27-08-2024,USA,CA,D004,On-Trade,R0007,CH-06-750,MAISON ÉTOILE demi-sec 750ml,750,3,63.87,USD,1,P1037,O500871,INV500885
16-09-2023,USA,TX,D001,On-Trade,R0006,CH-05-375,Maison Étoile - Vintage 2016 375ml,375,2,33.96,USD,1,,O500872,INV500875
2023-01-23,USA,MD,D003,E-Commerce,R0005,CH-01-375,Maison Etoile Brut Tradition 375ml,375,5,37.18,USD,0,P1034,O500873,INV500914
2023-12-13,USA,MI,D002,Off-Trade,R0005,CH-07-1500,Maison Etoile Extra Brut 1500ml,1500,3,129.57,USD,0,P1031,O500874,INV500877
21-03-2023,Canada,SK,D001,On-Trade,R0011,CH-06-375,MAISON ÉTOILE demi-sec 375ml,375,11,45.22,USD,0,,O500875,INV500903
09-04-2024,USA,NC,D002,Off-Trade,R0007,CH-04-375,Maison Etoile Vintage 2014 375ml,375,4,32.71,USD,1,,O500876,INV500902
25-08-2023,USA,MN,D002,On-Trade,R0016,CH-07-375,Maison Étoile - Extra Brut 375ml,375,5,38.57,USD,0,P1015,O500877,INV500897
08/14/2024,USA,OH,D001,On-Trade,R0017,CH-03-375,MAISON ÉTOILE blanc de blancs 375ml,375,6,28.08,USD,0,,O500878,INV500919
09/27/2023,USA,CT,D002,Off-Trade,R0014,CH-07-750,Maison Etoile Extra Brut 750ml,750,3,66.99,USD,0,,O500879,INV500915
2023-10-08,Canada,QC,D001,Off-Trade,R0008,CH-02-1500,Maison Étoile Brut Rosé 1500 mL,1500,0,177.18,CAD,0,,O500880,INV500927
28-08-2023,USA,CO,D001,On-Trade,R0014,CH-03-750,Maison Étoile - Blanc de Blancs 750ml,750,3,60.6,CAD,1,,O500881,INV500921
10/13/2024,USA,OH,D001,Off-Trade,R0018,CH-03-750,Maison Étoile - Blanc de Blancs 750ml,750,4,67.55,USD,1,P1004,O500882,INV500919
21-05-2023,USA,WA,D002,On-Trade,R0003,CH-07-750,Maison Étoile Extra Brut 750 mL,750,3,63.74,USD,0,,O500883,INV500910
12/23/2024,USA,MA,D001,On-Trade,R0016,CH-04-375,Maison Étoile Vintage 2014 375 mL,375,8,36.27,USD,1,P1030,O500884,
24-10-2024,Canada,AB,D004,Off-Trade,R0010,CH-06-750,MAISON ÉTOILE demi-sec 750ml,750,2,73.55,CAD,0,,O500885,INV500928
09/06/2024,USA,GA,D001,On-Trade,R0014,CH-02-750,Maison Etoile Brut Rosé 750ml,750,0,61.14,USD,0,,O500886,INV500892
07-11-2024,USA,MD,D003,On-Trade,R0013,CH-03-750,Maison Etoile Blanc de Blancs 750ml,750,5,69.78,USD,0,,O500887,INV500933
,Canada,NB,D003,On-Trade,R0008,CH-04-750,Maison Étoile Vintage 2014 750 mL,750,5,78.44,CAD,0,P1042,O500888,INV500928
10/29/2023,USA,IL,D002,Off-Trade,R0016,CH-07-1500,Maison Étoile Extra Brut 1500 mL,1500,3,142.77,CAD,0,P1016,O500889,INV500901
2023-07-20,USA,OR,D002,On-Trade,R0001,CH-07-750,Maison Etoile Extra Brut 750ml,750,5,63.66,USD,1,,O500890,
20-11-2023,USA,NY,D002,Off-Trade,R0014,CH-07-375,MAISON ÉTOILE extra brut 375ml,375,8,36.37,USD,0,,O500891,INV500918
01/17/2025,Canada,MB,D001,On-Trade,R0015,CH-04-1500,Maison Étoile - Vintage 2014 1500ml,1500,0,187.4,CAD,0,,O500892,INV500941
2023-12-28,USA,NC,D003,Off-Trade,R0018,CH-03-375,MAISON ÉTOILE blanc de blancs 375ml,375,9,27.97,USD,0,,O500893,INV500905
2024-06-15,USA,NC,D004,Off-Trade,R0005,CH-01-750,MAISON ÉTOILE brut tradition 750ml,750,6,56.33,USD,0,,O500894,INV500926
03/13/2023,USA,VA,D004,On-Trade,R0007,CH-06-750,Maison Étoile - Demi-sec 750ml,750,5,62.02,USD,0,,O500895,INV500917
02/09/2023,USA,WA,D003,Off-Trade,R0016,CH-02-750,MAISON ÉTOILE brut rosé 750ml,750,6,56.75,USD,0,P1007,O500896,INV500929
05-01-2024,USA,IL,D004,Off-Trade,R0018,CH-04-375,Maison Étoile Vintage 2014 375 mL,375,6,33.66,USD,0,,O500897,INV500925
04/26/2025,USA,NY,D002,Off-Trade,R0013,,Maison Étoile Vintage 2016 1500 mL,1500,1,124.09,USD,0,P1024,O500898,INV500913
2023-12-21,USA,OR,D003,On-Trade,R0004,CH-06-375,MAISON ÉTOILE demi-sec 375ml,375,7,28.76,USD,0,,O500899,INV500937
17-08-2024,USA,AZ,D002,Off-Trade,R0016,CH-02-375,MAISON ÉTOILE brut rosé 375ml,375,6,38.76,USD,1,,O500900,INV500901
07/16/2024,USA,CA,D003,Off-Trade,R0006,CH-04-1500,Maison Étoile Vintage 2014 1500 mL,1500,3,124.7,USD,1,P1025,O500901,
03/10/2024,USA,MA,D003,On-Trade,R0013,CH-05-1500,MAISON ÉTOILE vintage 2016 1500ml,1500,0,121.43,USD,0,,O500902,INV500928
02-06-2024,USA,NC,D001,Off-Trade,R0005,CH-03-375,Maison Etoile Blanc de Blancs 375ml,375,5,29.54,CAD,0,,O500903,INV500926
2023-06-18,USA,CO,D003,On-Trade,R0017,CH-02-375,Maison Etoile Brut Rosé 375ml,375,6,37.86,USD,0,P1032,O500904,INV500930
04-05-2025,USA,CO,D004,On-Trade,R0004,CH-04-750,Maison Étoile - Vintage 2014 750ml,750,1,50.34,USD,0,,O500905,INV500911
,USA,IL,D004,Off-Trade,R0014,CH-04-1500,Maison Étoile - Vintage 2014 1500ml,1500,0,138.7,USD,0,,O500906,INV500945
2024-02-18,Canada,ON,D004,On-Trade,R0009,CH-01-375,Maison Étoile Brut Tradition 375 mL,375,11,43.52,CAD,1,P1055,O500907,INV500925
19-03-2023,Canada,MB,D002,Off-Trade,R0011,CH-03-1500,Maison Étoile Blanc de Blancs 1500 mL,1500,0,185.34,CAD,0,,O500908,INV500942
22-05-2023,USA,MI,D001,On-Trade,R0006,CH-04-750,Maison Etoile Vintage 2014 750ml,750,3,51.49,USD,1,P1012,O500909,INV500955
03/28/2023,Canada,NL,D003,Off-Trade,R0011,CH-03-375,Maison Étoile - Blanc de Blancs 375ml,375,4,34.69,CAD,0,,O500910,INV500911
06/08/2023,USA,CA,D003,E-Commerce,R0007,CH-07-375,MAISON ÉTOILE extra brut 375ml,375,4,30.63,USD,0,,O500911,
01/17/2023,USA,MI,D004,On-Trade,R0017,CH-05-375,Maison Étoile Vintage 2016 375 mL,375,3,36.69,USD,0,P1026,O500912,INV500948
2023-10-13,USA,CA,D004,Off-Trade,R0014,CH-01-375,Maison Étoile Brut Tradition 375 mL,375,4,37.73,USD,0,P1053,O500913,INV500962
2025-05-06,USA,PA,D004,Off-Trade,R0002,CH-02-1500,MAISON ÉTOILE brut rosé 1500ml,1500,3,133.06,USD,0,P1058,O500914,INV500920
2023-10-28,Canada,AB,D004,On-Trade,R0010,CH-01-1500,Maison Étoile - Brut Tradition 1500ml,1500,1,175.31,CAD,0,,O500915,INV500961
2023-05-19,Canada,SK,D004,Off-Trade,R0011,CH-04-1500,Maison Étoile Vintage 2014 1500 mL,1500,2,182.96,CAD,0,P1042,O500916,INV500963
12-06-2024,USA,CA,D004,On-Trade,R0002,CH-07-750,Maison Étoile Extra Brut 750 mL,750,2,65.66,USD,0,,O500917,INV500931
08-06-2024,USA,FL,D002,On-Trade,R0014,CH-07-375,MAISON ÉTOILE extra brut 375ml,375,3,35.52,USD,0,,O500918,INV500953
02/01/2023,USA,MN,D001,On-Trade,R0001,CH-01-750,MAISON ÉTOILE brut tradition 750ml,750,2,73.5,USD,0,,O500919,INV500929
21-03-2023,Canada,MB,D003,Off-Trade,R0010,CH-06-375,Maison Étoile - Demi-sec 375ml,375,6,45.76,CAD,0,,O500920,INV500923
30-06-2025,Canada,ON,D001,Off-Trade,R0008,CH-06-750,Maison Etoile Demi-sec 750ml,750,4,82.19,CAD,0,P1021,O500921,INV500926
05/13/2023,USA,CT,D003,Off-Trade,R0005,CH-06-375,MAISON ÉTOILE demi-sec 375ml,375,2,33.28,USD,1,,O500922,INV500952
07/24/2024,USA,MI,D001,Off-Trade,R0003,CH-06-1500,Maison Etoile Demi-sec 1500ml,1500,1,123.13,USD,0,,O500923,INV500968
07-11-2023,USA,MI,D002,On-Trade,R0013,CH-02-375,MAISON ÉTOILE brut rosé 375ml,375,7,31.48,USD,0,,O500924,
18-06-2023,USA,WA,D002,On-Trade,R0002,CH-04-750,Maison Étoile - Vintage 2014 750ml,750,3,52.84,USD,0,,O500925,INV500925
12/27/2023,USA,NJ,D001,On-Trade,R0007,CH-01-375,Maison Étoile Brut Tradition 375 mL,375,13,39.21,USD,0,,O500926,INV500936
12-12-2023,USA,FL,D001,Off-Trade,R0014,CH-05-750,Maison Etoile Vintage 2016 750ml,750,5,50.17,USD,0,,O500927,INV500930
28-01-2025,USA,NY,D003,E-Commerce,R0013,CH-07-375,Maison Étoile Extra Brut 375 mL,375,2,32.02,USD,1,,O500928,INV500952
08/04/2023,USA,OR,D003,On-Trade,R0007,CH-01-375,MAISON ÉTOILE brut tradition 375ml,375,8,37.42,USD,0,,O500929,INV500957
11/09/2023,USA,IL,D003,Off-Trade,R0005,CH-06-750,MAISON ÉTOILE demi-sec 750ml,750,8,54.08,USD,0,,O500930,INV500950
04-03-2024,USA,CA,D001,Off-Trade,R0017,CH-02-375,Maison Etoile Brut Rosé 375ml,375,5,35.55,USD,0,P1007,O500931,INV500961
2023-08-08,USA,TX,D001,Off-Trade,R0014,CH-06-750,Maison Étoile Demi-sec 750 mL,750,2,53.17,USD,0,,O500932,INV500981
30-04-2024,USA,TX,D001,Off-Trade,R0003,CH-07-375,Maison Etoile Extra Brut 375ml,375,4,34.35,USD,0,,O500933,INV500959
2024-10-09,Canada,NS,D002,Off-Trade,R0011,CH-03-750,Maison Étoile Blanc de Blancs 750 mL,750,1,80.16,CAD,0,,O500934,INV500956
2025-06-04,Canada,NL,D004,Off-Trade,R0015,CH-05-750,Maison Étoile - Vintage 2016 750ml,750,2,73.75,CAD,1,P1020,O500935,INV500942
2024-01-07,USA,PA,D003,Off-Trade,R0005,CH-04-375,MAISON ÉTOILE vintage 2014 375ml,375,5,31.29,USD,1,,O500936,INV500971
08-04-2024,USA,MN,D001,Off-Trade,R0005,CH-03-375,MAISON ÉTOILE blanc de blancs 375ml,375,5,30.18,USD,0,,O500937,INV500957
03-05-2025,USA,MD,D004,On-Trade,R0017,CH-06-1500,MAISON ÉTOILE demi-sec 1500ml,1500,0,133.39,USD,0,,O500938,INV500965
26-08-2024,USA,OH,D002,Off-Trade,R0001,CH-07-1500,Maison Étoile - Extra Brut 1500ml,1500,1,121.31,USD,0,,O500939,INV500957
07-11-2024,USA,MN,D003,Off-Trade,R0017,CH-01-375,Maison Étoile - Brut Tradition 375ml,375,9,35.57,CAD,1,,O500940,INV500945
,USA,FL,D002,On-Trade,R0005,CH-02-1500,Maison Étoile Brut Rosé 1500 mL,1500,1,125.38,USD,0,,O500941,INV500978
03/23/2024,USA,CT,D003,Off-Trade,R0007,CH-05-750,Maison Étoile Vintage 2016 750 mL,750,1,52.94,USD,0,,O500942,INV500980
01/06/2024,USA,VA,D004,On-Trade,R0018,CH-03-750,Maison Étoile - Blanc de Blancs 750ml,750,1,59.35,USD,0,,O500943,INV500971
2023-01-10,USA,NJ,D004,Off-Trade,R0007,CH-02-375,MAISON ÉTOILE brut rosé 375ml,375,8,36.94,USD,0,,O500944,INV500983
12-01-2023,Canada,MB,D001,On-Trade,R0015,CH-03-375,Maison Etoile Blanc de Blancs 375ml,375,6,36.56,CAD,0,,O500945,INV500962
2023-05-26,Canada,AB,D003,Off-Trade,R0010,CH-05-375,MAISON ÉTOILE vintage 2016 375ml,375,5,42.86,CAD,0,,O500946,INV500953
11/03/2024,USA,FL,D002,Off-Trade,R0001,CH-04-1500,Maison Étoile Vintage 2014 1500 mL,1500,3,122.83,USD,0,,O500947,INV500950
08/19/2024,USA,VA,D003,Off-Trade,R0007,CH-03-375,Maison Etoile Blanc de Blancs 375ml,375,2,26.61,USD,1,,O500948,INV500995
2024-07-02,USA,OH,D004,Off-Trade,R0014,CH-02-750,Maison Etoile Brut Rosé 750ml,750,5,45.53,USD,0,,O500949,INV500979
06/03/2025,Canada,QC,D001,Off-Trade,R0008,CH-03-750,Maison Étoile - Blanc de Blancs 750ml,750,5,73.15,CAD,0,,O500950,INV500999
2024-08-08,Canada,PE,D003,Off-Trade,R0009,CH-02-750,Maison Etoile Brut Rosé 750ml,750,4,88.91,CAD,0,P1012,O500951,INV500953
2023-05-30,USA,AZ,D002,On-Trade,R0002,CH-03-375,Maison Étoile Blanc de Blancs 375 mL,375,4,31.43,USD,0,,O500952,INV501001
01/15/2023,USA,VA,D004,On-Trade,R0005,CH-07-750,Maison Étoile - Extra Brut 750ml,750,3,60.21,USD,1,,O500953,INV500966
2023-05-25,USA,FL,D001,On-Trade,R0007,CH-06-750,MAISON ÉTOILE demi-sec 750ml,750,1,63.54,USD,1,P1003,O500954,INV500976
2023-11-27,USA,AZ,D001,On-Trade,R0014,CH-03-375,MAISON ÉTOILE blanc de blancs 375ml,375,5,26.37,USD,1,P1014,O500955,INV500986
2023-06-11,USA,IL,D002,On-Trade,R0002,CH-02-375,Maison Etoile Brut Rosé 375ml,375,4,33.25,USD,0,,O500956,INV500983
2023-01-04,USA,MI,D003,On-Trade,R0007,CH-02-375,Maison Etoile Brut Rosé 375ml,375,8,36.31,USD,0,,O500957,INV500994
11/08/2024,Canada,BC,D003,Off-Trade,R0008,CH-06-750,Maison Etoile Demi-sec 750ml,750,5,93.7,CAD,0,,O500958,INV500986
08/22/2023,Canada,BC,D002,On-Trade,R0010,CH-05-375,Maison Étoile Vintage 2016 375 mL,375,6,38.07,CAD,0,P1047,O500959,INV500978
2024-09-29,USA,MA,D003,Off-Trade,R0006,CH-07-1500,Maison Étoile - Extra Brut 1500ml,1500,1,118.58,USD,0,,O500960,INV501000
07-02-2025,Canada,NL,D001,On-Trade,R0011,CH-03-375,Maison Etoile Blanc de Blancs 375ml,375,7,30.42,CAD,0,P1011,O500961,INV500986
2024-05-22,USA,GA,D003,On-Trade,R0002,CH-06-375,Maison Étoile Demi-sec 375 mL,375,6,35.05,USD,0,,O500962,INV500997
12/09/2023,USA,CT,D002,Off-Trade,R0001,CH-07-375,Maison Etoile Extra Brut 375ml,375,7,38.24,USD,0,,O500963,INV500997
21-04-2024,USA,CT,D004,On-Trade,R0014,CH-06-1500,MAISON ÉTOILE demi-sec 1500ml,1500,1,115.16,USD,0,,O500964,INV500973
10-08-2024,Canada,AB,D002,Off-Trade,R0012,CH-07-750,MAISON ÉTOILE extra brut 750ml,750,3,90.91,CAD,0,,O500965,INV501011
2024-07-22,Canada,QC,D004,On-Trade,R0011,CH-05-375,MAISON ÉTOILE vintage 2016 375ml,375,5,40.2,CAD,0,,O500966,INV500999
2025-05-29,USA,VA,D002,Off-Trade,R0001,CH-07-375,Maison Étoile Extra Brut 375 mL,375,3,36.57,USD,0,,O500967,INV500996
03/22/2025,Canada,NB,D004,On-Trade,R0008,CH-07-750,Maison Etoile Extra Brut 750ml,750,3,99.71,CAD,0,,O500968,INV500978
10-02-2025,Canada,QC,D004,On-Trade,R0011,CH-01-375,Maison Etoile Brut Tradition 375ml,375,5,47.58,CAD,1,P1022,O500969,INV500973
05/04/2025,USA,CT,D002,On-Trade,R0005,CH-04-375,Maison Etoile Vintage 2014 375ml,375,3,32.66,USD,1,P1032,O500970,INV500991
10/02/2024,Canada,PE,D003,On-Trade,R0015,CH-04-375,Maison Étoile - Vintage 2014 375ml,375,6,52.74,CAD,0,,O500971,INV500975
02/17/2024,USA,OR,D004,Off-Trade,R0005,CH-04-375,MAISON ÉTOILE vintage 2014 375ml,375,4,37.12,USD,0,,O500972,INV500975
23-12-2023,USA,IL,D001,On-Trade,R0013,CH-05-375,MAISON ÉTOILE vintage 2016 375ml,375,11,32.52,USD,0,,O500973,INV501001
,Canada,NB,D003,Off-Trade,R0011,CH-05-375,MAISON ÉTOILE vintage 2016 375ml,375,7,39.17,CAD,1,,O500974,INV501012
